instant,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,hum,windspeed,leaflets,price reduction,cnt,day_of_month,season_sin,season_cos,mnth_sin,mnth_cos,weekday_sin,weekday_cos
573,3.0,1,7,0,4,1,1,31.0667,52.09773854391442,0.284813,1012,0,6861,26,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
710,4.0,1,12,0,1,1,2,17.4333,93.94582854841363,0.190308,1031,0,5170,10,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
248,3.0,0,9,1,1,0,2,26.9333,76.79238525433257,0.212696,887,1,3351,5,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
111,2.0,0,4,0,4,1,1,18.3667,27.934074533860663,0.325258,995,0,4189,21,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
530,2.0,1,6,0,3,1,1,26.2333,50.238916723915764,0.343279,865,0,7421,13,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
264,3.0,0,9,0,3,1,2,23.8,90.75942252126289,0.0964042,1000,0,4352,21,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
674,4.0,1,11,0,6,0,1,13.0333,43.97240317468007,0.179108,684,0,5107,4,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
22,1.0,0,1,0,6,0,1,2.3652,27.03130197824832,0.17197,891,0,981,22,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
306,4.0,0,11,0,3,1,1,15.1,67.65797882442011,0.0820916999999999,810,1,4186,2,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
608,3.0,1,8,0,4,1,1,28.2667,51.301137037126736,0.0771167,592,0,7713,30,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
716,4.0,1,12,0,6,0,2,14.5,82.9527277547436,0.100742,491,0,3786,16,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
182,3.0,0,7,0,5,1,1,28.9,26.55334107417571,0.1026079999999999,795,0,5362,1,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
156,2.0,0,6,0,6,0,2,25.9333,59.214002852470685,0.138692,495,0,4906,5,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
39,1.0,0,2,0,2,1,1,8.8333,44.60968438011021,0.36195,611,0,1530,8,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
313,4.0,0,11,0,2,1,1,16.0,72.7030792153284,0.0621958,864,0,4109,9,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
109,2.0,0,4,0,2,1,2,20.2333,60.91337691487071,0.157971,707,0,3204,19,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
157,2.0,0,6,0,1,1,1,27.1333,52.52255019545416,0.121896,912,0,4548,6,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
354,4.0,0,12,0,2,1,2,15.4333,51.93841824255688,0.0615708,867,1,3750,20,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
504,2.0,1,5,0,5,1,1,22.5667,42.75086256011156,0.136817,550,0,7639,18,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
99,2.0,0,4,0,6,0,2,13.7,87.89165709682725,0.1330829999999999,803,0,2455,9,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
434,1.0,1,3,0,5,1,2,16.4333,27.934074533860663,0.4148,576,0,4569,9,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
373,1.0,1,1,0,6,0,1,13.5,35.31595764884021,0.191542,969,0,3425,8,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
545,3.0,1,6,0,4,1,1,29.9667,29.89906740268398,0.17165,772,0,6879,28,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
521,2.0,1,6,0,1,1,1,23.9,38.130573820742995,0.284833,860,0,6998,4,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
368,1.0,1,1,0,2,1,1,6.0,32.288871923047026,0.365671,549,0,2236,3,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
104,2.0,0,4,0,4,1,1,18.7,44.92832498282527,0.1107,726,0,3267,14,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
80,2.0,0,3,0,1,1,2,17.2174,70.03389061450478,0.288783,817,0,2077,21,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
178,3.0,0,6,0,1,1,2,27.3,59.95745510672549,0.107588,819,0,4708,27,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
696,4.0,1,11,0,1,1,1,12.5333,44.29104377739513,0.04665,1025,0,5087,26,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
211,3.0,0,7,0,6,0,1,32.1667,35.422128697664874,0.168537,637,0,4475,30,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
691,4.0,1,11,0,3,1,1,14.1333,54.27507351038706,0.103246,666,0,5146,21,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
540,3.0,1,6,0,6,0,1,29.2667,44.18474527232938,0.179721,978,1,7458,23,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
439,1.0,1,3,0,3,1,1,22.9,40.67969864246358,0.1150619999999999,887,0,6312,14,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
578,3.0,1,7,0,2,1,1,28.5333,65.79928446066255,0.165425,864,0,7216,31,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
520,2.0,1,6,0,6,0,1,24.1,38.927175327530676,0.184087,502,1,7641,3,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
251,3.0,0,9,0,3,1,3,25.3565,95.80222869983164,0.192748,684,1,1842,8,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
115,2.0,0,4,0,1,1,1,24.2667,75.03986193939967,0.185333,757,0,4073,25,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
221,3.0,0,8,0,2,1,1,31.0,48.752012215406154,0.151121,464,0,4602,9,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
471,2.0,1,4,0,6,0,1,24.2667,40.78599714752933,0.225129,554,0,7132,15,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
607,3.0,1,8,0,3,1,1,27.4,46.4152294913349,0.112562,575,0,7697,29,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
230,3.0,0,8,0,4,1,1,28.4667,59.47949420265289,0.233208,846,0,3805,18,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
241,3.0,0,8,0,1,1,1,25.4667,46.73387009404996,0.159825,587,0,4634,29,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
155,2.0,0,6,0,6,0,1,25.4,34.200715539337466,0.1775585,624,0,5342,4,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
172,3.0,0,6,0,2,1,2,27.2333,74.24326043261199,0.171025,474,0,4835,21,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
683,4.0,1,11,0,2,1,2,13.7333,60.541714515863845,0.342046,542,0,4094,13,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
146,2.0,0,5,0,4,1,1,28.3333,62.40040887962141,0.199642,720,0,4677,26,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
37,1.0,0,2,0,6,0,1,11.4333,48.48639340898286,0.1418,565,0,1623,6,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
393,1.0,1,1,0,6,0,1,12.6333,45.29998738183214,0.210829,479,0,4023,28,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
101,2.0,0,4,0,1,1,2,23.8261,67.42932232791178,0.324474,799,0,3348,11,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
367,1.0,1,1,1,1,0,1,10.9217,24.648380094903917,0.329665,989,0,1951,2,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
219,3.0,0,8,0,6,0,1,29.7,72.01277621360647,0.201487,769,0,3785,7,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
707,4.0,1,12,0,5,1,2,12.8333,73.44665892582431,0.1306,708,0,5008,7,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
303,4.0,0,10,0,6,0,1,12.7667,55.549635921247344,0.176617,787,0,3331,30,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
461,2.0,1,4,0,4,1,1,17.4,23.73872490227293,0.219529,518,1,6457,5,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
168,2.0,0,6,0,5,1,1,25.9667,69.83531379089276,0.143029,659,1,4844,17,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
92,2.0,0,4,0,6,0,2,12.6,59.373323153828224,0.197146,672,0,2252,2,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
126,2.0,0,5,0,5,1,1,19.1667,46.73599901157685,0.228246,695,0,4608,6,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
8,1.0,0,1,0,6,0,2,6.6,44.34406557368692,0.266804,990,0,959,8,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
528,2.0,1,6,0,1,1,2,28.8333,50.98249643441166,0.207713,907,0,6664,11,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
568,3.0,1,7,0,6,0,3,23.8333,86.35160333578474,0.2133,839,0,4459,21,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
331,4.0,0,11,0,6,0,1,18.3667,65.05570475016665,0.208954,646,0,3071,27,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
