,MedInc,AveRooms,Latitude,HouseAge,AveBedrms,Longitude,Label
6220,5.0758,6.378,34.05,35.0,1.054,-117.91,2.111
6221,5.184,6.041753653444676,34.06,35.0,0.9749478079331941,-117.92,2.249
6222,5.4635,5.8108108108108105,34.06,37.0,1.0115830115830116,-117.93,2.021
6223,3.9375,5.46524064171123,34.06,35.0,0.9786096256684492,-117.93,1.875
6224,4.1731,5.491803278688525,34.05,36.0,0.9057377049180327,-117.93,2.051
6225,4.2926,5.407079646017699,34.05,32.0,1.1026548672566372,-117.93,1.907
6226,9.7066,8.75,34.07,38.0,1.1,-117.92,1.825
6227,3.4596,5.165378670788254,34.06,28.0,1.063369397217929,-117.93,2.028
6228,5.8722,5.734939759036145,34.05,34.0,0.9116465863453815,-117.95,2.048
6229,4.0333,5.495176848874598,34.06,32.0,1.0643086816720257,-117.94,2.102
6230,3.6648,4.297539149888143,34.06,34.0,0.9440715883668904,-117.94,1.939
6231,5.3559,5.666666666666667,34.07,36.0,0.9812206572769953,-117.93,2.073
6232,3.3523,4.997245179063361,34.07,25.0,1.1129476584022038,-117.94,1.708
6233,3.2083,5.055147058823529,34.07,37.0,0.9558823529411765,-117.95,1.952
6234,4.6312,5.479318734793187,34.06,32.0,1.0097323600973236,-117.95,1.848
6235,4.6118,5.812371134020618,34.07,35.0,1.090721649484536,-117.96,1.917
6236,4.4102,6.098630136986301,34.06,34.0,1.0438356164383562,-117.96,1.832
6237,2.067,4.413566739606127,34.06,31.0,1.0109409190371992,-117.96,1.673
6238,3.6563,5.223021582733813,34.05,33.0,0.9640287769784173,-117.97,1.627
6239,4.0469,5.628930817610063,34.06,34.0,1.0754716981132075,-117.97,1.668
6240,4.5417,5.708860759493671,34.06,33.0,0.9620253164556962,-117.98,1.603
6241,3.2413,5.062374245472837,34.06,31.0,1.0583501006036218,-117.97,1.555
6242,4.0274,6.007537688442211,34.06,36.0,1.0226130653266332,-117.98,1.607
6243,3.7454,5.6298076923076925,34.05,35.0,1.0240384615384615,-117.98,1.569
6244,3.7917,5.856209150326797,34.05,35.0,1.0359477124183007,-117.99,1.511
6245,2.8438,5.466307277628032,34.05,33.0,1.137466307277628,-117.97,1.576
6246,3.1667,4.6318407960199,34.05,36.0,0.7960199004975125,-117.97,1.58
6247,3.5179,6.013888888888889,34.05,36.0,0.9537037037037037,-117.97,1.614
6248,2.8333,4.408602150537634,34.05,34.0,1.064516129032258,-117.97,1.557
6249,4.1429,4.984025559105431,34.05,33.0,1.0063897763578276,-117.98,1.598
6250,3.4722,5.114457831325301,34.04,34.0,1.0783132530120483,-117.98,1.546
6251,4.119,4.651234567901234,34.04,32.0,0.9104938271604939,-117.97,1.633
6252,2.5192,4.345360824742268,34.04,28.0,1.074742268041237,-117.97,1.573
6253,3.4115,5.193548387096774,34.03,35.0,1.0099255583126552,-117.96,1.504
6254,3.9803,5.201923076923077,34.03,35.0,1.060897435897436,-117.96,1.526
6255,3.7578,4.554858934169279,34.03,33.0,1.0219435736677116,-117.95,1.558
6256,2.7361,4.4916201117318435,34.03,35.0,0.888268156424581,-117.95,1.457
6257,4.6364,4.67910447761194,34.05,35.0,0.9813432835820896,-117.96,1.631
6258,3.0904,5.193661971830986,34.05,36.0,0.9507042253521126,-117.96,1.586
6259,4.375,5.173913043478261,34.05,35.0,1.0909090909090908,-117.95,1.565
6260,4.7679,5.092682926829268,34.04,36.0,0.975609756097561,-117.95,1.539
6261,3.1591,5.382075471698113,34.04,35.0,1.0,-117.96,1.483
6262,4.7955,5.673151750972763,34.04,33.0,1.0428015564202335,-117.96,1.581
6263,4.025,5.152985074626866,34.04,34.0,0.9888059701492538,-117.96,1.469
6264,3.7258,5.244736842105263,34.05,32.0,1.0210526315789474,-117.96,1.819
6265,3.7708,5.33641975308642,34.05,34.0,1.0,-117.94,1.635
6266,3.5592,4.2844311377245505,34.04,36.0,1.0598802395209581,-117.94,1.602
6267,3.8409,5.4591439688715955,34.04,34.0,1.066147859922179,-117.94,1.63
6268,3.3409,5.0633333333333335,34.05,34.0,1.0133333333333334,-117.94,1.612
6269,3.494,4.508637236084453,34.05,31.0,1.034548944337812,-117.95,1.545
6270,3.8864,4.2175141242937855,34.04,33.0,0.9350282485875706,-117.94,1.589
6271,2.274,3.48,34.04,27.0,1.128,-117.95,1.508
6272,3.83,5.593283582089552,34.03,35.0,1.078358208955224,-117.94,1.49
6273,4.0521,5.7531380753138075,34.03,35.0,1.0418410041841004,-117.94,1.518
6274,3.3389,4.73936170212766,34.03,33.0,1.047872340425532,-117.95,1.579
6275,2.1863,3.795238095238095,34.01,23.0,0.9952380952380953,-117.93,1.576
6276,4.2266,4.621333333333333,34.01,33.0,0.9626666666666667,-117.93,1.538
6277,3.871,5.404301075268817,34.02,27.0,1.0268817204301075,-117.94,1.629
6278,3.875,4.951754385964913,34.02,19.0,1.131578947368421,-117.95,1.356
6279,4.2578,5.2865013774104685,34.02,22.0,1.1322314049586777,-117.95,1.441
6280,4.1118,6.208333333333333,34.03,35.0,1.0787037037037037,-117.92,1.573
6281,3.975,4.850666666666666,34.03,32.0,1.0,-117.92,1.624
6282,3.9219,4.76948051948052,34.03,35.0,0.9935064935064936,-117.92,1.595
6283,3.8581,5.359801488833747,34.03,35.0,0.9900744416873449,-117.93,1.631
6284,4.7917,5.211136890951276,34.03,30.0,1.0348027842227379,-117.93,1.645
6285,4.9342,5.735798016230839,34.04,23.0,1.0532010820559061,-117.93,1.81
6286,4.8854,5.280632411067193,34.04,30.0,0.9446640316205533,-117.93,1.781
6287,4.5554,5.761172513214801,34.04,15.0,1.0499759730898606,-117.9,2.783
6288,7.6286,8.386666666666667,34.05,33.0,1.0133333333333334,-117.9,3.304
6289,4.6324,5.173861620342993,34.04,15.0,1.0413956238911886,-117.91,1.688
6290,4.6587,5.002232142857143,34.05,36.0,0.9352678571428571,-117.92,1.619
6291,4.7589,5.200923787528868,34.01,16.0,1.0254041570438799,-117.88,1.782
6292,3.6308,5.022079116835327,34.0,21.0,0.9990800367985281,-117.88,1.921
6293,3.6275,4.876344086021505,34.01,23.0,1.0268817204301075,-117.89,1.541
6294,3.7917,4.8352272727272725,34.01,27.0,1.0823863636363635,-117.9,1.311
6295,3.9702,4.823886639676114,34.01,27.0,0.9554655870445344,-117.9,1.414
6296,3.2799,4.860048820179007,34.02,17.0,1.1261187957689178,-117.91,1.993
6297,5.0704,5.629955947136564,34.02,15.0,0.9955947136563876,-117.9,2.262
6298,3.8201,5.01119104716227,34.02,22.0,1.0223820943245403,-117.91,1.362
6299,3.375,4.967479674796748,34.01,35.0,1.0308943089430895,-117.92,1.272
6300,3.75,5.318840579710145,34.04,29.0,1.1231884057971016,-117.98,1.906
6301,2.375,4.204819277108434,34.02,33.0,1.4939759036144578,-117.96,1.333
6302,2.625,4.801204819277109,34.03,21.0,0.9759036144578314,-117.98,1.911
6303,3.443,4.731107205623902,33.99,18.0,1.0480374926772116,-117.9,1.719
6304,3.8125,3.3142857142857145,34.0,36.0,0.8571428571428571,-117.92,1.363
6305,3.9375,5.3,34.0,32.0,1.02,-117.88,1.875
6306,4.0324,5.5363790186125215,33.99,22.0,1.0456852791878173,-117.89,2.113
6307,4.9271,5.1117117117117115,33.99,21.0,0.9279279279279279,-117.87,2.097
6308,3.8125,3.9421965317919074,34.05,37.0,0.9942196531791907,-118.01,1.38
6309,3.185,4.7633262260127935,34.04,30.0,1.0223880597014925,-117.99,1.683
6310,5.065,5.766871165644171,34.04,27.0,1.0235173824130879,-118.02,2.154
6311,5.257,6.163247100802854,34.03,25.0,1.0294380017841214,-118.0,2.261
6312,3.1979,4.516871165644171,34.02,32.0,0.9984662576687117,-117.98,1.839
6313,4.4653,5.872909698996655,34.02,33.0,1.0568561872909699,-117.98,1.932
6314,5.7057,6.937007874015748,34.01,27.0,1.0971128608923884,-117.98,2.621
6315,6.6988,7.2,34.0,26.0,0.9566265060240964,-117.99,3.825
6316,5.2405,6.1836945304437565,34.02,21.0,1.0175438596491229,-118.02,3.024
6317,3.7459,5.198821796759941,34.01,33.0,1.0309278350515463,-117.97,1.529
6318,3.7083,5.797687861271676,34.01,33.0,1.1011560693641618,-117.97,1.655
6319,3.8319,5.4032697547683926,34.0,28.0,1.021798365122616,-117.97,1.79
6320,4.7332,5.669527896995708,33.99,22.0,1.053648068669528,-117.97,2.899
6321,6.019,6.41696113074205,34.0,22.0,0.950530035335689,-117.98,3.249
6322,7.0778,7.3150984682713345,33.99,26.0,0.9956236323851203,-117.98,3.343
6323,6.2217,6.831831831831832,33.98,27.0,1.039039039039039,-117.98,3.335
6324,6.9695,7.587172538392051,33.98,18.0,1.033423667570009,-117.99,3.604
6325,4.1328,5.291759465478842,34.0,34.0,1.042316258351893,-117.95,1.763
6326,4.4038,5.975929978118162,34.0,33.0,1.0415754923413567,-117.96,1.867
6327,4.5163,5.319923371647509,34.0,34.0,1.0344827586206897,-117.96,1.838
6328,6.1552,6.047899778924097,33.98,10.0,1.0755342667649226,-117.92,3.625
6329,5.6716,6.286050156739812,33.98,15.0,1.0195924764890283,-117.95,3.304
6330,4.9932,6.211812627291242,33.99,18.0,1.0366598778004072,-117.94,2.84
6331,5.0142,5.981954887218045,33.99,15.0,1.0406015037593985,-117.95,2.699
6332,6.7978,6.589189189189189,33.99,24.0,0.9567567567567568,-117.95,3.25
6333,6.8492,8.143939393939394,33.99,25.0,1.0454545454545454,-117.95,3.322
6334,5.2852,6.74,33.99,25.0,1.05,-117.96,2.976
6335,6.2517,7.195372750642673,33.99,25.0,0.9974293059125964,-117.96,3.111
6336,5.7268,6.009009009009009,33.99,23.0,1.027027027027027,-117.97,3.003
6337,5.7407,7.405882352941177,33.98,25.0,1.0823529411764705,-117.96,3.022
6338,5.5469,6.226396602417511,33.96,16.0,1.0058804312316236,-117.88,2.652
6339,2.5125,4.817472698907956,33.98,5.0,1.109204368174727,-117.89,1.845
6340,3.253,4.582213987957387,33.98,20.0,1.0574339972209357,-117.9,1.867
6341,5.4155,6.541814946619217,33.97,23.0,1.1165480427046264,-117.9,2.132
6342,1.9762,4.242753623188406,34.06,52.0,1.1521739130434783,-117.75,1.058
6343,0.4999,3.875,34.06,52.0,0.5625,-117.75,1.125
6344,1.4722,3.769647696476965,34.06,4.0,1.3712737127371273,-117.74,1.375
6345,1.7206,4.505154639175258,34.05,27.0,1.1134020618556701,-117.75,1.075
6346,2.1908,3.6699029126213594,34.05,37.0,0.8932038834951457,-117.75,0.946
6347,2.0156,4.076923076923077,34.06,44.0,1.1538461538461537,-117.75,1.125
6348,1.625,3.4285714285714284,34.06,52.0,0.8571428571428571,-117.75,0.675
6349,4.4821,6.22463768115942,34.15,33.0,1.0434782608695652,-117.94,2.201
6350,6.2654,6.570637119113574,34.16,17.0,1.005540166204986,-117.95,2.738
6351,5.411,5.890909090909091,34.14,33.0,1.029090909090909,-117.94,2.194
6352,4.5594,5.084321475625823,34.14,13.0,0.9354413702239789,-117.95,1.845
6353,3.038,5.504249291784703,34.14,33.0,1.246458923512748,-117.95,1.375
6354,2.5275,4.246653919694072,34.14,27.0,1.0363288718929253,-117.96,1.517
6355,3.766,4.947890818858561,34.14,33.0,1.0049627791563276,-117.96,1.639
6356,3.9464,4.675257731958763,34.14,9.0,1.0670103092783505,-117.96,1.796
6357,2.6014,4.099201824401368,34.14,15.0,1.0992018244013684,-117.97,1.503
6358,3.1094,4.036474164133739,34.14,33.0,1.0577507598784195,-117.97,1.36
6359,3.4375,4.949275362318841,34.13,42.0,0.9202898550724637,-117.97,1.517
6360,3.0417,4.534090909090909,34.14,24.0,1.1022727272727273,-117.98,1.48
6361,3.4777,4.345415778251599,34.13,33.0,1.0085287846481876,-117.97,1.445
6362,4.0083,4.989655172413793,34.13,37.0,1.0655172413793104,-117.98,1.429
6363,3.6806,4.709821428571429,34.13,29.0,1.0267857142857142,-117.98,1.305
6364,6.4576,5.661327231121281,34.15,33.0,1.080091533180778,-117.97,5.00001
6365,4.9968,6.1562115621156215,34.17,35.0,1.0430504305043051,-117.97,2.95
6366,6.101,6.496815286624204,34.16,42.0,0.9936305732484076,-118.0,3.118
6367,5.532,6.345454545454546,34.16,47.0,0.9818181818181818,-118.01,3.185
6368,6.5254,6.821510297482837,34.18,38.0,0.988558352402746,-117.99,3.65
6369,4.2407,5.6943620178041545,34.16,40.0,1.032640949554896,-117.99,2.62
6370,4.8059,6.572815533980583,34.16,52.0,1.1019417475728155,-118.0,2.706
6371,4.275,5.302469135802469,34.15,48.0,1.0385802469135803,-118.0,2.568
6372,3.9125,5.088838268792711,34.15,52.0,1.0751708428246014,-118.01,2.655
6373,3.875,5.599537037037037,34.15,44.0,1.0115740740740742,-118.02,2.808
6374,9.4667,7.325757575757576,34.17,32.0,1.0378787878787878,-118.02,5.00001
6375,6.6888,6.482213438735178,34.16,36.0,0.9446640316205533,-118.03,5.00001
6376,4.1797,6.344569288389513,34.15,43.0,1.0599250936329587,-118.03,4.868
6377,3.6,6.094086021505376,34.15,44.0,1.1451612903225807,-118.02,3.074
6378,7.2419,7.173684210526316,34.17,38.0,1.0473684210526315,-118.06,4.104
6379,5.0482,5.80091533180778,34.17,45.0,1.0411899313501145,-118.05,3.889
6380,4.0385,5.053619302949062,34.17,52.0,1.0750670241286864,-118.04,2.657
6381,5.2865,6.169291338582677,34.18,37.0,1.047244094488189,-118.04,4.554
6382,5.9582,6.4534412955465585,34.16,38.0,1.008097165991903,-118.04,3.507
6383,4.5625,5.3903448275862065,34.16,36.0,1.0096551724137932,-118.05,3.768
6384,3.5694,5.03793626707132,34.16,41.0,1.0819423368740515,-118.05,2.786
6385,3.6705,5.49438202247191,34.16,46.0,1.1161048689138577,-118.06,2.865
6386,4.8214,5.575242718446602,34.16,34.0,1.016990291262136,-118.06,3.625
6387,4.125,5.754414125200642,34.16,35.0,1.0770465489566614,-118.07,3.3
6388,7.1615,6.226666666666667,34.16,36.0,0.9688888888888889,-118.03,4.847
6389,9.8098,8.079881656804734,34.16,39.0,1.0828402366863905,-118.03,5.00001
6390,8.2004,8.2491961414791,34.15,32.0,1.0691318327974277,-118.05,5.00001
6391,15.0001,8.761061946902656,34.15,37.0,1.0,-118.06,5.00001
6392,8.9728,7.013201320132013,34.14,39.0,0.9735973597359736,-118.05,5.00001
6393,3.6341,5.097041420118344,34.13,40.0,1.0863905325443788,-118.06,3.915
6394,7.0315,6.836111111111111,34.14,42.0,1.0527777777777778,-118.06,4.373
6395,8.4889,6.8785529715762275,34.14,40.0,0.979328165374677,-118.06,5.00001
6396,4.7308,5.950617283950617,34.14,44.0,1.02880658436214,-118.03,3.522
6397,4.645,5.712585034013605,34.13,22.0,1.0935374149659864,-118.04,2.762
6398,3.3621,5.16271186440678,34.15,34.0,1.0542372881355933,-118.04,3.772
6399,15.0001,8.586206896551724,34.13,35.0,1.0689655172413792,-118.04,5.00001
6400,3.735,4.88622754491018,34.13,23.0,1.091317365269461,-118.05,2.183
6401,3.292,4.444891980959356,34.13,28.0,1.0519956060051263,-118.06,2.273
6402,2.6316,5.4120603015075375,34.14,34.0,1.2914572864321607,-118.02,2.528
6403,3.9464,4.95952023988006,34.13,32.0,1.0764617691154423,-118.02,2.736
6404,3.0727,4.197685631629701,34.14,31.0,1.0771456123432979,-118.03,2.426
6405,4.7159,6.561576354679803,34.13,36.0,1.0689655172413792,-118.01,3.659
6406,5.2329,6.6682134570765665,34.13,33.0,1.062645011600928,-118.02,4.309
6407,7.7307,6.619528619528619,34.13,34.0,1.0740740740740742,-118.02,4.29
6408,4.9583,6.5515320334261835,34.13,33.0,1.0389972144846797,-118.03,4.457
6409,6.1536,6.838905775075988,34.12,37.0,1.094224924012158,-118.02,3.66
6410,3.8029,5.641379310344828,34.11,35.0,1.0528735632183908,-118.02,4.148
6411,5.4555,6.395652173913043,34.12,36.0,1.0695652173913044,-118.02,3.951
6412,6.5784,6.327402135231317,34.12,38.0,1.0249110320284698,-118.02,4.085
6413,6.5722,6.1943231441048034,34.11,34.0,1.0043668122270741,-118.03,4.374
6414,2.8352,4.502688172043011,34.14,20.0,1.1169354838709677,-118.01,1.617
6415,3.52,4.698216735253772,34.14,23.0,1.0342935528120714,-118.01,1.873
6416,3.5878,4.497375328083989,34.14,31.0,1.0354330708661417,-118.02,2.228
6417,3.1304,4.181208053691275,34.15,44.0,1.0251677852348993,-117.99,1.856
6418,2.5417,4.186385737439222,34.15,43.0,1.0259319286871962,-118.0,1.783
6419,3.2377,4.5215901302261825,34.15,32.0,1.0822481151473613,-118.01,1.841
6420,3.6336,5.319630872483222,34.14,27.0,1.0813758389261745,-117.98,2.352
6421,2.5625,4.949367088607595,34.14,30.0,1.1962025316455696,-117.99,1.53
6422,3.2841,5.137176938369781,34.13,24.0,1.0337972166998013,-118.0,1.67
6423,1.0548,3.0541176470588236,34.14,31.0,1.0141176470588236,-118.0,1.781
6424,3.2723,4.474226804123711,34.14,39.0,1.041237113402062,-118.0,1.669
6425,3.5481,4.547511312217194,34.13,35.0,1.0135746606334841,-118.0,1.581
6426,2.9605,4.48,34.13,37.0,1.06,-117.99,1.294
6427,3.2857,4.712962962962963,34.12,37.0,1.021604938271605,-117.99,1.301
6428,2.5395,4.297520661157025,34.12,35.0,0.9545454545454546,-117.99,1.392
6429,3.9219,4.024024024024024,34.12,37.0,0.975975975975976,-118.0,1.75
6430,4.625,5.304878048780488,34.12,42.0,1.0365853658536586,-118.0,1.738
6431,4.0729,5.271875,34.13,38.0,1.0484375,-118.01,2.123
6432,4.5491,5.984848484848484,34.12,43.0,1.0454545454545454,-118.01,2.148
6433,3.94,5.697058823529412,34.12,32.0,0.9764705882352941,-118.01,2.784
6434,2.5114,4.208510638297873,34.11,32.0,1.1404255319148937,-118.01,2.122
6435,3.5625,5.64741641337386,34.11,43.0,1.0486322188449848,-118.01,2.116
6436,4.2132,5.3478260869565215,34.11,36.0,0.9937888198757764,-118.01,2.122
6437,4.733,5.239130434782608,34.1,36.0,0.9809782608695652,-118.02,2.337
6438,1.9688,5.445783132530121,34.1,36.0,0.963855421686747,-118.02,2.26
6439,4.625,5.762452107279693,34.11,39.0,1.0727969348659003,-118.02,2.19
6440,4.4236,5.78140703517588,34.1,38.0,1.0452261306532664,-118.03,2.336
6441,2.7857,5.135185185185185,34.1,30.0,1.174074074074074,-118.03,2.017
6442,3.94,5.0903846153846155,34.1,31.0,1.0365384615384616,-118.03,2.239
6443,2.9422,4.931608133086876,34.1,32.0,1.1256931608133087,-118.03,2.331
6444,5.9175,6.253012048192771,34.11,38.0,1.0873493975903614,-118.03,4.169
6445,5.0,6.3884297520661155,34.11,44.0,0.9917355371900827,-118.04,4.471
6446,7.1885,7.327586206896552,34.11,37.0,1.0172413793103448,-118.04,5.00001
6447,5.1509,5.911575562700965,34.11,42.0,1.0080385852090032,-118.05,4.265
6448,6.0878,7.266081871345029,34.13,39.0,1.1169590643274854,-118.04,4.302
6449,5.2249,7.064425770308123,34.12,39.0,1.0644257703081232,-118.04,4.452
6450,6.5989,6.537459283387622,34.12,44.0,0.9381107491856677,-118.04,5.00001
6451,5.6916,7.022653721682848,34.12,30.0,1.029126213592233,-118.04,5.00001
6452,3.55,6.138823529411765,34.12,20.0,1.128235294117647,-118.05,4.767
6453,3.6639,5.126482213438735,34.12,25.0,1.1172595520421607,-118.06,2.481
6454,4.5667,5.105902777777778,34.12,34.0,0.96875,-118.06,2.715
6455,4.1875,5.474666666666667,34.12,35.0,0.984,-118.06,2.754
6456,3.2596,5.145985401459854,34.11,48.0,1.1094890510948905,-118.05,2.724
6457,2.7656,5.286407766990291,34.11,36.0,1.1771844660194175,-118.06,2.395
6458,3.0854,5.344969199178645,34.11,39.0,1.1232032854209446,-118.06,2.487
6459,4.8017,5.669950738916256,34.1,39.0,1.0147783251231528,-118.04,2.738
6460,4.7931,5.462585034013605,34.1,36.0,1.0816326530612246,-118.05,2.726
6461,3.8646,5.302134646962233,34.1,38.0,1.0443349753694582,-118.06,2.571
6462,4.3523,5.588652482269503,34.1,42.0,1.1099290780141844,-118.06,2.836
6463,3.5761,5.4880239520958085,34.1,43.0,1.062874251497006,-118.06,2.567
6464,3.6995,5.288503253796096,34.1,38.0,0.9587852494577006,-118.06,2.601
6465,4.1488,5.438967136150235,34.1,38.0,1.0586854460093897,-118.04,2.353
6466,4.6211,5.525531914893617,34.09,34.0,0.9808510638297873,-118.04,2.489
6467,4.2321,5.1514423076923075,34.1,30.0,1.0264423076923077,-118.05,2.522
6468,4.0179,5.13681592039801,34.1,42.0,1.0049751243781095,-118.05,2.743
6469,4.0625,5.487870619946092,34.09,38.0,1.045822102425876,-118.06,2.625
6470,4.8594,6.363636363636363,34.1,38.0,1.0714285714285714,-118.06,2.659
6471,3.244,5.227848101265823,34.09,36.0,1.0042194092827004,-118.06,2.581
6472,4.2898,5.224867724867725,34.09,40.0,1.029100529100529,-118.06,2.516
6473,2.5474,4.8879551820728295,34.09,40.0,1.0364145658263306,-118.07,1.981
6474,4.0987,4.434782608695652,34.09,35.0,0.967391304347826,-118.07,2.024
6475,2.9196,4.824528301886793,34.09,33.0,1.090566037735849,-118.08,2.088
6476,3.7222,4.546134663341646,34.09,34.0,1.139650872817955,-118.08,2.072
6477,3.7066,4.279627163781624,34.09,32.0,0.9560585885486018,-118.08,2.068
6478,3.8304,5.040302267002519,34.09,34.0,0.9773299748110831,-118.04,1.83
6479,4.037,4.537549407114624,34.08,35.0,1.0197628458498025,-118.04,1.733
6480,2.8333,3.836676217765043,34.09,32.0,0.9570200573065902,-118.04,1.86
6481,3.5268,4.894308943089431,34.09,23.0,1.0975609756097562,-118.05,1.464
6482,3.4286,4.345771144278607,34.09,32.0,0.9925373134328358,-118.02,1.918
6483,3.6944,4.048744460856721,34.08,29.0,0.9852289512555391,-118.02,1.752
6484,2.6917,4.351464435146443,34.09,24.0,1.0753138075313808,-118.02,1.7
6485,2.8029,3.7739938080495357,34.09,29.0,1.0464396284829722,-118.03,1.809
6486,2.4464,3.920704845814978,34.08,32.0,1.066079295154185,-118.03,1.696
6487,3.4005,5.099773242630386,34.1,34.0,1.0430839002267573,-118.0,1.763
6488,3.6094,4.930434782608696,34.09,29.0,1.0826086956521739,-118.01,1.792
6489,3.8085,4.351885098743267,34.1,27.0,0.9730700179533214,-118.01,1.814
6490,3.4609,5.234567901234568,34.1,35.0,1.017283950617284,-118.01,1.663
6491,3.994,5.502747252747253,34.08,29.0,1.1016483516483517,-118.0,1.953
6492,3.6531,4.562,34.08,30.0,1.044,-118.01,1.663
6493,2.6071,4.76592082616179,34.08,28.0,1.0860585197934596,-118.02,1.759
6494,4.275,5.337175792507205,34.08,35.0,1.031700288184438,-118.01,1.736
6495,3.1944,3.992574257425743,34.09,32.0,0.8935643564356436,-118.01,1.817
6496,4.6467,5.629757785467128,34.08,23.0,1.1003460207612457,-118.0,1.851
6497,2.3333,3.9834162520729683,34.08,31.0,1.0480928689883913,-118.02,1.642
6498,3.25,4.2349726775956285,34.08,37.0,0.9781420765027322,-118.03,1.592
6499,2.9688,4.536931818181818,34.08,42.0,1.0596590909090908,-118.03,1.628
6500,2.3611,2.36,34.07,52.0,0.7866666666666666,-118.04,1.313
6501,2.0433,3.142857142857143,34.08,34.0,0.8461538461538461,-118.05,1.388
6502,2.7254,3.7965970610982214,34.08,25.0,1.099767981438515,-118.05,1.435
6503,2.4914,3.6728971962616823,34.08,30.0,0.9976635514018691,-118.05,1.592
6504,2.5119,3.9292929292929295,34.08,37.0,1.0353535353535352,-118.06,1.805
6505,3.4202,4.885714285714286,34.08,34.0,1.0612244897959184,-118.06,1.891
6506,3.2569,4.945273631840796,34.08,42.0,1.0,-118.06,2.015
6507,3.2312,4.5762081784386615,34.08,38.0,1.0278810408921932,-118.07,2.119
6508,3.125,4.2,34.07,19.0,1.0621621621621622,-118.07,2.071
6509,2.806,4.979423868312757,34.08,37.0,1.037037037037037,-118.07,2.146
6510,3.2373,4.340096618357488,34.07,32.0,1.038647342995169,-118.05,1.831
6511,2.3929,3.340086830680174,34.07,30.0,0.975397973950796,-118.06,1.844
6512,3.1042,4.508264462809917,34.07,37.0,1.1115702479338843,-118.03,1.52
6513,2.1453,3.4863013698630136,34.06,36.0,1.0445205479452055,-118.03,1.621
6514,3.8125,4.487012987012987,34.07,39.0,1.0227272727272727,-118.04,1.74
6515,2.3098,3.7824074074074074,34.07,39.0,1.001543209876543,-118.04,1.731
6516,2.9334,4.334478021978022,34.07,22.0,1.0796703296703296,-118.01,1.826
6517,2.7721,2.8418367346938775,34.06,26.0,0.7806122448979592,-118.01,1.554
6518,2.2559,3.837947332883187,34.07,24.0,1.0027008777852802,-118.01,1.668
6519,2.3236,3.6583990980834273,34.07,21.0,1.0811724915445322,-118.02,1.563
6520,2.4706,4.156593406593407,34.06,31.0,1.0686813186813187,-118.03,1.706
6521,2.1094,2.8434466019417477,34.06,24.0,1.0121359223300972,-118.03,1.352
6522,2.4875,3.4573002754820936,34.06,27.0,1.078512396694215,-118.03,1.578
6523,2.1383,3.3344947735191637,34.06,31.0,1.0278745644599303,-118.04,1.534
6524,3.1875,4.171487603305785,34.06,30.0,1.1384297520661157,-118.04,1.542
6525,3.2132,5.517543859649122,34.06,39.0,1.0745614035087718,-118.04,1.761
6526,2.1781,3.4900763358778626,34.06,32.0,0.9984732824427481,-118.05,1.745
6527,2.1406,3.1987951807228914,34.06,45.0,0.9879518072289156,-118.05,1.625
6528,3.023,3.441077441077441,34.06,25.0,0.9797979797979798,-118.05,1.42
6529,2.5763,3.4306451612903226,34.06,28.0,1.0080645161290323,-118.06,1.739
6530,1.9189,3.097560975609756,34.06,28.0,1.0540069686411149,-118.06,1.659
6531,3.5156,4.945848375451264,34.07,31.0,1.0252707581227436,-118.07,1.993
6532,3.29,4.281675392670157,34.07,32.0,1.0209424083769634,-118.08,2.055
6533,2.5985,4.110157367668097,34.06,34.0,1.0271816881258942,-118.07,1.686
6534,2.6579,4.760456273764259,34.05,32.0,1.038022813688213,-118.04,1.568
6535,3.7279,5.447236180904523,34.05,36.0,1.015075376884422,-118.05,1.622
6536,2.6288,4.406976744186046,34.04,28.0,1.055232558139535,-118.06,1.603
6537,2.5445,3.467696629213483,34.06,24.0,1.026685393258427,-118.03,1.514
6538,3.0536,4.620087336244541,34.05,34.0,1.0043668122270741,-118.04,1.375
6539,3.0,5.040697674418604,34.04,35.0,1.055232558139535,-118.04,1.606
6540,3.5,4.733918128654971,34.04,32.0,0.9444444444444444,-118.04,1.651
6541,4.2917,5.245136186770428,34.04,33.0,1.0116731517509727,-118.05,1.612
6542,2.375,2.3333333333333335,34.03,36.0,0.7777777777777778,-118.06,1.75
6543,2.2577,3.5850673194614444,34.06,26.0,1.1872705018359853,-118.02,1.738
6544,2.5562,3.1692913385826773,34.05,34.0,1.0098425196850394,-118.02,1.563
6545,2.7955,3.672972972972973,34.05,36.0,0.8567567567567568,-118.03,1.575
6546,3.5129,4.352750809061488,34.05,36.0,1.0711974110032363,-118.03,1.423
6547,2.1602,3.0842391304347827,34.05,31.0,0.9646739130434783,-118.01,1.617
6548,2.3611,3.739622641509434,34.05,28.0,0.9622641509433962,-118.02,1.67
6549,3.0625,4.338028169014085,34.05,33.0,1.1038732394366197,-118.02,1.658
6550,2.8821,4.385653409090909,34.04,28.0,1.0291193181818181,-118.02,1.581
6551,10.2289,7.447368421052632,34.18,34.0,0.9784688995215312,-118.09,5.00001
6552,7.8588,7.176678445229682,34.17,34.0,1.0547703180212014,-118.07,4.548
6553,5.5418,5.8474576271186445,34.17,36.0,0.9539951573849879,-118.07,3.261
6554,5.7051,5.7272727272727275,34.17,35.0,0.9973262032085561,-118.07,3.26
6555,7.7108,6.846607669616519,34.18,39.0,0.9911504424778761,-118.1,4.5
